Name,UserName,Time,Text,Likes,Retweets,TweetURL,UserURL,City,Country
AAHMS,AAHMS_health,4/6/2022 22:30,"Climate change is an immediate threat to human health. Today on #WorldHealthDay the Academy launches our statement on #climatechange & health.
Join our launch event at 12:15pm AEST: http://bit.ly/AAHMSclimate
Read the statement: https://aahms.org/news/climate-change-health/…
#climatehealth22
2
16
27",16,27,https://twitter.com/AAHMS_health/status/1511833867056865283,https://twitter.com/AAHMS_health,0,Australia
Terry Hughes,ProfTerryHughes,4/7/2022 22:23,"Spanish police arrest scientists in Madrid protesting against inaction on anthropogenic climate change. 
@XRebellionAus
24
538
1,032",538,1032,https://twitter.com/ProfTerryHughes/status/1512194294748123139,https://twitter.com/ProfTerryHughes,0,Australia
IAE,IAEUC,4/7/2022 23:18,"The Climate Change Adaptations Symposium is on today, where we will provoke thought, stimulate debate and lay the groundwork for productive collaborations. Thanks to 
@RebeccaVassarot
 for introducing the day! #CCAS #climatechange 
@UCSciTech
 @biodivaCBA
 @UniCanberra
6
11",6,11,https://twitter.com/IAEUC/status/1512208287508312065,https://twitter.com/IAEUC,0,Australia
The Saturday Paper,SatPaper,4/7/2022 22:00,"Asked if the bureau’s prediction models are still up to scratch in an era of dramatic climate change, the Bureau of Meteorology’s Dean Narramoree replied “it’s a good question”. | 
@SquigglyRick
 on data and the deluge.
thesaturdaypaper.com.au
Lismore inundated again in ‘never-ending’ floods
As further floods tear through southern Queensland and northern New South Wales, communities are exhausted, devastated and searching for answers.
5
23",5,23,https://twitter.com/SatPaper/status/1512188518570905603,https://twitter.com/SatPaper,0,Australia
Peggy Sanders,peggymel2001,4/9/2022 23:36,"Don’t like Patricia Karvelas constantly asking questions that cannot be answered at this time. There are more important issues in play. Climate change and miners influence on IPA LNP government.  How are you going to pay for it is so old. Look at what Morrison has done. #Insiders
1
21
58",21,58,https://twitter.com/peggymel2001/status/1512937625078083586,https://twitter.com/peggymel2001,0,Australia
Kary,kary_cee,4/10/2022 23:54,"Replying to 
@marble_wraith
 @QueenslandAust2
 and 
@AlboMP
Even stranger is the fact that action on climate change and standing up for integrity are seen as popular?
They also happen to be the correct things to be doing for our future, so why not do them? If they're popular?
1
24",1,24,https://twitter.com/kary_cee/status/1513304565776809988,https://twitter.com/kary_cee,0,Australia
Climate Council,climatecouncil,4/11/2022 22:29,"""The most important issue this election should be climate change.

Australia’s ambition of 26%-28% emissions reduction by 2030 is totally inadequate & the economic costs of failure to act faster are immense, says Climate Councillor 
@nickihutley
. 

#Auspol
https://reneweconomy.com.au/economists-back-climate-change-as-top-election-issue-for-2022/…
3
50
74",50,74,https://twitter.com/climatecouncil/status/1513645532534931457,https://twitter.com/climatecouncil,0,Australia
Climate and Health Alliance,healthy_climate,4/11/2022 23:21,"The Election is on!! #AusVotes2022 

Share with your networks and your MP why YOU care about climate change. This easy tool takes 2 minutes  http://bit.ly/31WWCQ3
Quote Tweet
Climate and Health Alliance
@healthy_climate
 · Apr 8
Can we solve the #ClimateCrisis to protect our health?

The experts say yes!! But we need to start right now, and do it together.

With the federal election to be called ANY MINUTE, share with your networks and your MP why YOU care about #ClimateChange: http://bit.ly/31WWCQ3
1
5
8",5,8,https://twitter.com/healthy_climate/status/1513658541059371009,https://twitter.com/healthy_climate,0,Australia
RN Breakfast,RNBreakfast,4/11/2022 22:14,"This year's election has seen a dramatic rise of the so called 'teal independents'.

They're mostly professional women, who are challenging inner city blue ribbon seats where climate change and integrity are key issues for voters.
@zdaniel
 @KyleaTink
abc.net.au
The rise of the 'teal independents' - ABC Radio National
This year's election has seen a dramatic rise of the so called 'teal independents'. They're mostly professional women, who are challenging inner city blue ribbon seats where climate change and...
21
29
96",29,96,https://twitter.com/RNBreakfast/status/1513641694641549318,https://twitter.com/RNBreakfast,0,Australia
Climate Council,climatecouncil,4/13/2022 22:38,"We know this is the news no one wanted to hear on the East Coast 

But unless we tackle the root cause of climate change - the burning of fossil fuels - extreme weather events like heavy rainfall will continue to intensify.
news.com.au
Wet winter on the way
Australia may be on the path to a wet winter on the back of record-breaking rain over summer despite sunny skies over Easter.
1
22
33",22,33,https://twitter.com/climatecouncil/status/1514372383460950018,https://twitter.com/climatecouncil,0,Australia
Australian Conservation Foundation,AusConservation,4/13/2022 22:08,"We're proud to be joining with groups around Australia today calling on 
@ScottMorrisonMP
 and 
@AlboMP
 to take climate change seriously.

We need #ClimateActionNow! 

Instructions on how to get your own Climate Action Now sign via 
@TogetherWeCanOz
 below 
Quote Tweet
Together We Can Australia
@TogetherWeCanOz
 · Apr 14
Today we need your help! 

 Go to http://acf.to/3O0Itoy to print your Climate Action Now sign (or even make your own)
 Share a photo of you proudly displaying it using #ClimateActionNow 
 Tag @ScottMorrisonMP and @AlboMP to let them know Climate Action Now matters to you!
Show this thread
ALT
9
26",9,26,https://twitter.com/AusConservation/status/1514364816978165762,https://twitter.com/AusConservation,0,Australia
Quentin Dempster,QuentinDempster,4/16/2022 23:35,"⁦
@AlboMP
⁩ could still lose the May 21 federal election unless he directly engages ⁦
@ScottMorrisonMP
⁩ on the economy: Peter Hartcher ⁦
@InsidersABC
⁩. Good point. And don’t forget CLIMATE CHANGE and it’s destructive impact on our lives and productivity.
22
37
167",37,167,https://twitter.com/QuentinDempster/status/1515474102265556993,https://twitter.com/QuentinDempster,0,Australia
I am the Black Sheep,Andrew90353277,4/16/2022 22:36,"Shaved legs disease strikes again, combined with juice diets and climate change, deadly combo
Quote Tweet
Anti Everything
@AntiBullsheet
 · Apr 16
Doctors are not baffled. They know exactly what is going on but most are too cowardly to speak up
4
21
55",21,55,https://twitter.com/Andrew90353277/status/1515459253729116161,https://twitter.com/Andrew90353277,0,Australia
Finnigans 天有道地有道人无道,Thefinnigans,4/17/2022 21:15,"I am perfectly OK with a Labor Minority Govt supported by the Indies, to tackle the REAL issues:

1 ICAC
2 Climate Change
3 Racism, Sexism, Domestic Violence
4 Gender, Social & Economic Inequalities
5 Independent Foreign Policy
1
6
13",6,13,https://twitter.com/Thefinnigans/status/1515801122518167555,https://twitter.com/Thefinnigans,0,Australia
RN Breakfast,RNBreakfast,4/17/2022 21:50,"Is it a political tactic by the PM?

""I think this is dead-cat strategy, you throw a bit of a controversial issue in the middle and that's what takes up the attention, rather than focusing on things like .. climate change""
@zalisteggall
, Independent member for Warringah
21
64
305",64,305,https://twitter.com/RNBreakfast/status/1515809965310906371,https://twitter.com/RNBreakfast,0,Australia
ChattyCathyPRGuysGrandma,ChattyCathyAU,4/18/2022 22:09,"While we are starting to live a ""Climate Change"" life the #LNPCorruptionParty are going to try and shoot down Labor's climate policy, because ""How much will it cost?""
Another LNP ""learn to live with it"" moment, because the economy. 
#auspol
4
9
20",9,20,https://twitter.com/ChattyCathyAU/status/1516177198301921282,https://twitter.com/ChattyCathyAU,0,Australia
Chris Pomfret,CJPomfret,4/20/2022 22:27,"Liberal Senator Holly Hughes just said on ABC News Breakfast she ‘wants Warringah returned to the Liberals because Zali Steggall makes ridiculous claims about Climate Change’. The science xenophobia is real. #auspoll2022 #ClimateAction #LNPfail
4
5",4,5,https://twitter.com/CJPomfret/status/1516906551793319937,https://twitter.com/CJPomfret,0,Australia
Beautiful Birds,JimRilke,4/21/2022 22:41,"At the Emergency Fuel Summit in Sydney, retired admiral Chris Barrie said climate change is the single BIGGEST THREAT to OUR NATIONAL SECURITY. The experts called on us to support candidates that back strong action on climate change to protect our children's lives.
1
120
261",120,261,https://twitter.com/JimRilke/status/1517272432830140416,https://twitter.com/JimRilke,0,Australia
Australian Conservation Foundation,AusConservation,4/21/2022 23:22,"Climate change was the #1 concern of voters to respond to 
@ABCnews
's Vote Compass. The environment was fifth 

https://abc.net.au/news/2022-04-22/vote-compass-federal-election-issues-data-climate-change-economy/101002116…

#ClimateActionNow #auspol #ausvotes
1
9
11",9,11,https://twitter.com/AusConservation/status/1517282652638019585,https://twitter.com/AusConservation,0,Australia
Doctors for the Environment Australia,DocsEnvAus,4/21/2022 22:00,"LIVE NOW: 
@healthy_climate
 Climate and Health Alliance's 2022 #ClimateHealth Election Scorecard.
Which parties pass the health check? Check out this independent analysis of federal parties' policies to tackle climate change and its health impacts. https://buff.ly/3L4smoc
17
20",17,20,https://twitter.com/DocsEnvAus/status/1517262012253974530,https://twitter.com/DocsEnvAus,0,Australia
Chris Matthews Our Flag Means...Kaurna Country,damelarksong4,4/23/2022 23:16,"How on earth can anyone say Australia has done the right thing by the Pacific Island Nations
Aid -Fail
Radio Australia -Fail
Climate Change -Fail
add to that holding Pacific leaders in contempt, accusing them of taking bribes  #insiders
2
3
6",3,6,https://twitter.com/damelarksong4/status/1518005968294256640,https://twitter.com/damelarksong4,0,australia
Amy Coppock,amy_g_coppock,4/24/2022 23:57,"My first PhD chapter has (finally) been published! We reviewed the role of sponges as food and habitat for coral reef fishes and considered the potential impacts of climate change.
https://link.springer.com/content/pdf/10.1007/s00338-022-02253-8.pdf…
@ed_kingsford
 @CoralCoE
 @jcu
 @SpringerCORE
#Fishes #Sponges #CoralReefs
2
25
152",25,152,https://twitter.com/amy_g_coppock/status/1518378578421104641,https://twitter.com/amy_g_coppock,0,Australia
The Saturday Paper,SatPaper,4/24/2022 22:00,"Editorial: The government has comprehensively ignored the Pacific. They have treated Nauru and Papua New Guinea as client states and allowed their democracies to decline. They have dismissed pleas for action on climate change. #AusPol
thesaturdaypaper.com.au
Pacific demands
It’s not wrong to call it the greatest failure of Australian foreign policy since Vietnam or even since World War II. The decision of Solomon Islands to sign a security pact with China was not
4
45
111",45,111,https://twitter.com/SatPaper/status/1518349109392035841,https://twitter.com/SatPaper,0,Australia
Mikki Mac,mikkimac01,4/24/2022 22:57,"Replying to 
@mattjcan
If you vote LNP, you’ll get no action on climate change, no action on a federal anti corruption commission, a PM that blames everyone else and it’s “not his job”, cuts to Medicare, cuts to the NDIS... Shall I continue, Matt?
4
16",4,16,https://twitter.com/mikkimac01/status/1518363456566489088,https://twitter.com/mikkimac01,0,Australia
The Conversation,ConversationEDU,4/26/2022 23:46,"First Nations people have already experienced threats from climate change, but they're still excluded from discussions about it. 

 Our #SetTheAgenda livestream is TODAY! Join us on Facebook 12:30pm AEST – we're talking climate + the election 
theconversation.com
Indigenous peoples across the globe are uniquely equipped to deal with the climate crisis - so why...
The urgency of tackling climate change is even higher for Aboriginal and Torres Strait Islander peoples, and other First Nation peoples across the globe. They need to be part of the solution.
6
10",6,10,https://twitter.com/ConversationEDU/status/1519100670326067201,https://twitter.com/ConversationEDU,0,Australia
Australian Conservation Foundation,AusConservation,4/26/2022 23:14,"Six-out-of-10 Australians support action to cut climate pollution by at least half by 2030, in line with what leading climate scientists is needed to avoid catastrophic climate change.
1
3
8",3,8,https://twitter.com/AusConservation/status/1519092521322029056,https://twitter.com/AusConservation,0,Australia
Mari R,randlight,4/27/2022 22:20,"it seems there’s yet more trouble in the Coalition (according to the Oz) over climate change as Bridget McKenzie backs new coal-fired power stations while Morrison announces he’s supposedly pulling the plug on a proposed Queensland plant. Oh dear!
6
47
103",47,103,https://twitter.com/randlight/status/1519441305943744512,https://twitter.com/randlight,0,Australia
Climate and Health Alliance,healthy_climate,4/27/2022 23:12,"Climate change = health emergency.
Quote Tweet
Dr Friederike Otto
@FrediOtto
 · Apr 26
It has been hot over India and the heatwave is forecast to continue, with severe impacts. A heatwave that would have been rare without climate change but is, like heatwaves around the world, much more common now & will become more & more so as long as we burn fossil fuels.
3
6",3,6,https://twitter.com/healthy_climate/status/1519454564344528896,https://twitter.com/healthy_climate,0,Australia
Climate Council,climatecouncil,4/27/2022 22:09,"“We have lost decades of opportunity to reduce carbon emissions. We have little credibility when we try to assist developing nations in our region face the impacts of climate change and sea level rise.” - Major General Peter Dunn. #auspol
canberratimes.com.au
Australia has little credibility left in the Pacific
Pacific nations are the victims of unabated carbon emissions from developed countries. They will never see Australia as...
2
13
37",13,37,https://twitter.com/climatecouncil/status/1519438531437146112,https://twitter.com/climatecouncil,0,Australia
Climate Council,climatecouncil,4/27/2022 22:11,"“Australians, and Australian bodies are going to increasingly use climate litigation as a tool to mitigate climate change and respond to the climate emergency” – Climate Councillor, Dr 
@drmadelinet
. 

Here's the 3 main trends in Australia:
climatecouncil.org.au
What is climate litigation and how can Australians take action? | Climate Council
Australian policy makers must act now to promote more renewable energy to power our transport system, kick-start more purchases of EVs and transition our entire bus fleet to electric, powered by...
4
14",4,14,https://twitter.com/climatecouncil/status/1519439236407398401,https://twitter.com/climatecouncil,0,Australia
Maranoa Girl,GDixon1977,4/28/2022 22:24,"Former spymaster Nick Warner claimed Australia had squandered its chances to form meaningful relationships with the Pacific through its stance on climate change...(he) urged a reset in relations in the region, including the possibility of a regional political association. AFR
1
9
12",9,12,https://twitter.com/GDixon1977/status/1519804651281207296,https://twitter.com/GDixon1977,0,Australia
Your Planet Earth,YourPlanetEart1,12/7/2020 9:42,To limit global warming to 15 degrees Celsius 27 degrees Fahrenheit which scientists say would avoid the most catastrophic impacts of climate change countries need to wind down their fossil fuel production by 6 every year between now and 2030GlobalWarming Climate,9,5,https://twitter.com/YourPlanetEart1/status/1251026932499492866,https://twitter.com/YourPlanetEart1,0,Australia
ken cha_OzVeteransVote,coolrunning2009,10/25/2020 12:28,2020 SkS Weekly Climate Change amp Global Warming News Roundup 43Skeptical Science posts 24 October 2020A 2nd realDonaldTrump term would mean severe amp irreversible changes in climateNo joke It would be disastrous on scale of millennia,0,0,https://twitter.com/coolrunning2009/status/1697923279,https://twitter.com/coolrunning2009,0,Australia
Disquieted Australian,Strongisgentle,4/26/2022 23:17,"Replying to 
@mjrowland68
 @ScottMorrisonMP
 and 
@AlboMP
Honestly, the biggest issues are action on climate change and creating an integrity commission.
Everything else is just a distraction.
This is the most important election of our lifetimes.
Without action on CC we're stuffed.
Without an ICAC democracy's stuffed.

#auspol #ausvotes
8
21",8,21,https://twitter.com/Strongisgentle/status/1519093425572020224,https://twitter.com/Strongisgentle,0,Australia
FOTA,FAustralians,3/15/2022 23:55,"Due to climate change?
Quote Tweet
Herald Sun
@theheraldsun
 · Mar 14
Former Bombers star Matthew Lloyd is recovering after a bout of Bell’s Palsy left him with restricted movement in half his face. @JackieHeraldSun   https://bit.ly/3w1TJKK
3
5
21",5,21,https://twitter.com/FAustralians/status/1503882567136677888,https://twitter.com/FAustralians,0,Australia
Elizabeth C Alberts,ECAlberts,3/24/2022 21:32,"Marine cold spells can disrupt marine ecosystems, but they can also buffer the impacts of heat stress. But as the oceans warm, cold spells are disappearing — all thanks to climate change. 

My latest 
@mongabay
 delves into a new study led by 
@YuxinWang98
.
news.mongabay.com
Marine cold spells, a potential buffer against warming seas, are fading away
In 2010, an influx of cold air blew over the lower Florida Keys, chilling the subtropical waters to temperatures as low as 11° Celsius, or 52° Fahrenheit. The coral reefs in the area, which had...
1
8
11",8,11,https://twitter.com/ECAlberts/status/1507108177564901397,https://twitter.com/ECAlberts,0,Belgium
SUSTAINABLES.EARTH,LuvSustainables,2/22/2022 22:21,"Frustrated with the Australian government’s inaction on climate change, software king Mike Cannon-Brookes is trying to buy several big coal plants so he can shut them down in favour of renewables.
newscientist.com
Can a tech billionaire squash Australia’s coal industry by buying it? | New Scientist
Frustrated with the Australian government’s inaction on climate change, software king Mike Cannon-Brookes is trying to buy several big coal plants so he can shut them down in favour of renewables
1
5
8",5,8,https://twitter.com/LuvSustainables/status/1496248784795443206,https://twitter.com/LuvSustainables,0,DC
Dragofix,Dragofix,1/27/2022 22:21,"Climate change lawsuit to hold oil companies accountable #Climate #ClimateChange #oil #fossilfuel #FossilFuels
inhabitat.com
Climate change lawsuit to hold oil companies accountable
Recently, a Virginia federal appeals court heard a case regarding the role of fossil fuel companies in driving climate change. Major fossil fuel companies face several charges from cities and…
6
6",6,6,https://twitter.com/Dragofix/status/1486826679683190793,https://twitter.com/Dragofix,0,Finland
Dragofix,Dragofix,2/2/2022 22:22,"UK plants flowering a month earlier due to climate change. #Climate #ClimateChange #plants
sciencedaily.com
UK plants flowering a month earlier due to climate change
Climate change is causing plants in the UK to flower a month earlier on average, which could have profound consequences for wildlife, agriculture and gardeners.
6
6",6,6,https://twitter.com/Dragofix/status/1489001225903353867,https://twitter.com/Dragofix,0,Finland
Dragofix,Dragofix,2/19/2022 22:00,"Stop Exploiting Kangaroos! Victorian kangaroos face endless survival challenges due to habitat loss, climate change and road accidents. #AnimalRights #wildlife #kangaroo #kangaroos  https://ajpvic.org.au/stopexploitingkangaroos…
11
8",11,8,https://twitter.com/Dragofix/status/1495156402142294022,https://twitter.com/Dragofix,0,Finland
Dragofix,Dragofix,2/24/2022 22:49,"Earth’s coldest forests are shifting northward with climate change #environment #forest #forests #Climate #ClimateChange
sciencedaily.com
Earth’s coldest forests are shifting northward with climate change
New research shows rising temperatures are causing Earth's coldest forests to shift northward, raising concerns about biodiversity, an increased risk of wildfires and mounting impacts of climate...
2
5
8",5,8,https://twitter.com/Dragofix/status/1496980658190786563,https://twitter.com/Dragofix,0,Finland
Dragofix,Dragofix,3/16/2022 21:54,"Climate change considerably threatens Europe's beech forests #Climate #ClimateChange #Europe #environment #forest #forests
sciencedaily.com
Climate change considerably threatens Europe's beech forests: Tree ring analyses reveal growth...
Beech forests in Europe are severely threatened by climate change, particularly in southern European countries, but also in central Europe. Models project severe beech growth declines over the next...
5
5",5,5,https://twitter.com/Dragofix/status/1504214443416338435,https://twitter.com/Dragofix,0,Finland
Fire Kyle Dubas Bag Head,torontobaghead,4/9/2022 23:03,"  Social Justice Night in Canada drinking game  

Drink when the following are mentioned:
-racism
-the word ""systemic""
-gay pride
-transgender rights
-climate change
-black lives matter
-mental health
-white privilege 
#SocialJusticeNightInCanada
@SportsnetPR
11
4
28",4,28,https://twitter.com/torontobaghead/status/1512929240836046848,https://twitter.com/torontobaghead,0,French Polynesia
In the Name of Jesus,Sheltieman3,2/24/2022 23:13,"Let's see if I have this right. Biden shuts down XL pipeline, stops leases on drilling. We are buying millions of barrels of oil from Russia. Prices are going up. 
No fossil fuels for the US because we have to stop the climate change that China, Russia, and India ignore.
Hmmm?
6
7
42",7,42,https://twitter.com/Sheltieman3/status/1496986777835479046,https://twitter.com/Sheltieman3,0,GA
Joern Haese,JoernHaese,1/18/2022 22:57,"The ignorance towards climate change has its roots in a deep conviction that mankind will be able to avoid it somehow! From the moment we learned how to calculate the move of our planets we became arrogant, thinking ALL can be controlled! This arrogance takes us down Doomslane.
Quote Tweet
Matthew Todd
@MrMatthewTodd
 · Jan 18
Why won’t the media tell the public that scientists such as our former Chief Scientist, Sir David King, acknowledges billions may die because of climate change within our kids lifetimes. Here at 3.10 http://youtu.be/-bDZEvSPvxA NASAs James Hansen warns ‘equivalent to an asteroid hit’
1
10
24",10,24,https://twitter.com/JoernHaese/status/1483574287986479113,https://twitter.com/JoernHaese,0,Germany
Michael Craiss - aka 'science guy',FeynmansMethod,1/29/2022 22:38,"Gutes Video zur Bedeutung von Methan.
""Because cutting methane is the single fastest, most effective opportunity to reduce climate change risks in the near term.""
youtube.com
Ilissa Ocko: The fastest way to slow climate change now | TED...
""Cutting methane is the single fastest, most effective opportunity to reduce climate change risks in the near term,"" says atmospheric scientist Ilissa Ocko. ...
1
2
9",2,9,https://twitter.com/FeynmansMethod/status/1487555856271032320,https://twitter.com/FeynmansMethod,0,Germany
Alexander Kruel,XiXiDu,1/29/2022 22:43,"And I don't feel confident to rule out further transformative breakthroughs in the very near future.

If you're worried about how climate change will affect us 50 to 80 years from now, imagine what half a century of progress in machine learning might mean.
1
2
13",2,13,https://twitter.com/XiXiDu/status/1487557030240047108,https://twitter.com/XiXiDu,0,Germany
Shobha Maharaj,shobha_maharaj,3/1/2022 23:37,"Small Islands/SIDS are amongst the MOST vulnerable to climate change and face the most barriers towards adaptation of all regions assessed in the latest IPCC Report. Access to increased adaptation finance is absolutely critical! 
@island_scholar
 @SaleemulHuq
... thanks 
@christrisos
Quote Tweet
Christopher Trisos
@christrisos
 · Mar 1
Major constraints to adaptation in Africa are technological, financial, and governance/institutional.

Africa is not alone in these constraints

But Africa has some especially big challenges and some big opportunities
Show this thread
3
4
11",4,11,https://twitter.com/shobha_maharaj/status/1498804737696800773,https://twitter.com/shobha_maharaj,0,Germany
Nyadol Nyuon OAM,NyadolNyuon,3/5/2022 22:34,"Two things makes me question the wisdom of having children: racism and climate change. It is a deep desire to protect my children and knowing I can't. 

And these two tragedies are the products of the western version of civilisation.
11
112",11,112,https://twitter.com/NyadolNyuon/status/1500238376263634945,https://twitter.com/NyadolNyuon,0,Germany
DW News,dwnews,4/10/2022 22:13,"New research shows that allergy season is going to get a lot longer and more intense with climate change 
dw.com
How climate change is making allergy season worse
Pollen season can already be miserable if you suffer from allergies. But climate change and the way it affects allergenic plants is only expected to make the situation worse, at the cost of our...
2
33
39",33,39,https://twitter.com/dwnews/status/1513278901975404549,https://twitter.com/dwnews,0,Germany
MADE IN GHANA,Okyeamekwame,1/29/2022 21:09,"Whiles I create music , write scripts , direct tv commercials, sustain a career for 25 years ,become the  2017 
@UNICEF
 super dad, climate change Ambasador , creative director and CEO of ok communications . Ghana can add what I do . Tnx
Quote Tweet
I'm the table
@marthamwatha
 · Jan 29
Not she manages everything of mine including children, household, finances.
So basically she’s doing everything while you do what exactly Sir?
#TheCoven
1
2
9",2,9,https://twitter.com/Okyeamekwame/status/1487533281000181770,https://twitter.com/Okyeamekwame,0,Ghana
Youth Of India,Youth2047,3/14/2022 23:33,"Replying to 
@RuchiAngrish
 and 
@SayftyCom
#ClimateActionNow #SayftyChat 

We have pushed the planet to its limit.

Learn more about the catastrophic effects of climate change - and why all hope is not lost
@AidanRGallagher
 @deespeak
 @MikeHudema
 @DaneshJayasing1
 @mjamme
 @rSanti97
 @donkaveh1
From 
World Economic Forum
5
6",5,6,https://twitter.com/Youth2047/status/1503514710683103234,https://twitter.com/Youth2047,0,India
ENERCO Energy Solutions LLP 🇮🇳 🔆 (Estd. 2009),EnercoEnergy,8/20/2020 17:41,Climate Change and Global Warming is the biggest problem considered by millennialsWe know our prioritiesclimate ClimateCrisis GlobalWarming Sustainable RenewableEnergy ClimateChange,1,0,https://twitter.com/EnercoEnergy/status/480253767,https://twitter.com/EnercoEnergy,0,India
Dinesh C Srivastava,CDinesh25,5/12/2020 17:36,I think corona is taking care of global warming and climate change as local is being advocated Now there will be a brake on global workflow labour flow and goods and services flow Now produce local and consume local is the mantra given by PM Modi,0,0,https://twitter.com/CDinesh25/status/2375685024,https://twitter.com/CDinesh25,0,India
Keyboard Justin,keyboardjustin,3/4/2020 5:47,women environment united nations global warming climate change,0,0,https://twitter.com/keyboardjustin/status/421725604,https://twitter.com/keyboardjustin,0,India
Tech Explorist,TechExplorist,1/30/2020 15:47,Did you knowtechexplorist climate researchers detect fingerprint global warming daily weather level observations amending long established paradigm change,0,0,https://twitter.com/TechExplorist/status/849320922876084224,https://twitter.com/TechExplorist,0,India
Quick Ride,QuickRidein,1/21/2020 10:01,CBSNews GretaThunberg GretaThunberg You are not alone In this time of the climate crisis we are making waves of change by letting more than 3 million users to carpool and contribute towards combatting C02 emissions and global warming This is our bit of creating a change DAVOS2020,0,0,https://twitter.com/QuickRidein/status/2835419946,https://twitter.com/QuickRidein,0,India
Keyboard Justin,keyboardjustin,1/18/2020 6:47,2019 2020 india environment protest global warming climate change,0,0,https://twitter.com/keyboardjustin/status/421725604,https://twitter.com/keyboardjustin,0,India
MG Cooling Solutions-Industrial Air Conditioning,mgcshvaccompany,1/8/2020 12:38,The task of dealing with global warming is urgent and importantglobalwarminghealth climatechangerealisation igbconline edciitd mgcshvaccompany climatechange climate globalwarming stopglobalwarming globalwarmingawareness pollutioncontrol,0,0,https://twitter.com/mgcshvaccompany/status/3304124047,https://twitter.com/mgcshvaccompany,0,India
Gerry McK,GMcK2012,1/17/2022 22:44,"Can people start questioning the ""Johnson got the big calls right"" crap? Worst Covid cases in Western Europe, Afghanistan, climate change, corrupt contracts to cronies, Brexit, backhanders. 

#Newsnight
2
6
28",6,28,https://twitter.com/GMcK2012/status/1483208568497188868,https://twitter.com/GMcK2012,0,Ireland
Zwartbles Ireland • Suzanna Crampton,ZwartblesIE,1/20/2022 22:21,"So climate change is still all farmers fault……
Fossil fuel carbon released at high altitude versus cows that naturally belch into a grassy bank.
In fairness if people didn’t travel they wouldn’t have flight capacity to fill.
A complex issue which capitalises on diverted blame
Quote Tweet
RTÉ News
@rtenews
 · Jan 20
Ryanair has announced its biggest ever flight schedule out of Dublin Airport for this Summer which will see the number of routes it operates grow by 22 compared to pre-pandemic levels | https://bit.ly/3rzbvRO
3
6
52",6,52,https://twitter.com/ZwartblesIE/status/1484290084224524290,https://twitter.com/ZwartblesIE,0,Ireland
muinteoirolly,muinteoirolly,3/1/2022 22:59,"Replying to 
@Marcusdstewart
 @cianginty
 and 2 others
It would be an absolute shame if RTE cut Duncan & all the other expert presenters on 
@EcoEye
. It is an excellent programme, proof is its 20 seasons!. Climate change, nature, environment feature in news most days now, this programme creates awareness & informs ppl.
1
18",1,18,https://twitter.com/muinteoirolly/status/1498795208246542339,https://twitter.com/muinteoirolly,0,Ireland
Suzanne Breen,SuzyJourno,3/10/2022 22:56,"Green Party leader accuses DUP, SF, SDLP & UUP of “speaking out of both sides of their mouths” on tackling climate change. Clare Bailey says what big 4 parties say in public is at odds with how they voted at Stormont.
belfasttelegraph.co.uk
Four main parties speaking out of both sides of their mouths on climate, claims Green Party leader...
Green Party leader Clare Bailey has accused the DUP, Sinn Fein, the SDLP and Ulster Unionists of “speaking out of both sides of their mouths” on tackling climate change.
4
7
15",7,15,https://twitter.com/SuzyJourno/status/1502055822863609857,https://twitter.com/SuzyJourno,0,Ireland
Rewilding Ireland,RewildingIre,3/31/2022 22:38,"Restoring seagrass meadows around Ireland is one of the best things we can do to protect nature and mitigate against Climate Change
Quote Tweet
Jose M. Fariñas-Franco
@DrJoseMFarinas
 · Mar 31
Every month should be #seagrassawarenessmonth.
Seagrass (Zostera marina) meadow + snakelocks anemones + juvenile pollack. #ThrowbackThursday July 2018, Dingle Bay, Co. Kerry, Ireland.
1
4
29",4,29,https://twitter.com/RewildingIre/status/1509661381565501445,https://twitter.com/RewildingIre,0,Ireland
Dáithí K,tvcritics,4/2/2022 22:44,"I see David Quinn is the all-round expert on everything from women's bodies to same sex marriage to climate change to transgender issues to wars & Irish neutrality now for the @SunTimesIreland, eh.
⁩
2
3
13",3,13,https://twitter.com/tvcritics/status/1510387829079265285,https://twitter.com/tvcritics,0,Ireland
Niall McNamara,NiallMc1983,4/9/2022 21:30,"Replying to 
@HannahEDaly
Why do media outlets still interview climate change deniers about climate change policy. Surely we’re past that
3
17",,17,https://twitter.com/NiallMc1983/status/1512905810170548224,https://twitter.com/NiallMc1983,0,Ireland
Claire Byrne Live,ClaireByrneLive,4/11/2022 22:34,"Would you put your dog on a vegan diet to help fight climate change?
215
110
37",110,37,https://twitter.com/ClaireByrneLive/status/1513646617307631625,https://twitter.com/ClaireByrneLive,0,Ireland
The Jerusalem Post,Jerusalem_Post,1/24/2022 20:18,"Israel’s cabinet approved a plan to plant 450,000 trees to mitigate some effects of climate change by offering more shade and cooler temperatures.

#ClimateChange | #Environment
jpost.com
Israel to plant 450,000 trees in effort to counter climate change
The plan, which is predicted to cost about 2.25 billion shekels, or $716 million, will be carried out between now and 2040.
2
20
32",20,32,https://twitter.com/Jerusalem_Post/status/1485708673670336512,https://twitter.com/Jerusalem_Post,0,Israel
Eretz Israel,EretzIsrael,4/16/2022 21:10,"Leading country in desalination, Israel poses a new almost biblical challenge: pumping its surplus desalinated seawater to refill the legendary Sea of Galilee, dried up by climate change and overexploitation. #Innovation
3
19
45",19,45,https://twitter.com/EretzIsrael/status/1515437610189172819,https://twitter.com/EretzIsrael,0,Israel
